,Episodes,Avg_rewards,alpha,gamma,epsilon
2787,27871,367.3,0.6,0.99,0.1
2788,27881,287.5,0.6,0.99,0.1
2789,27891,291.8,0.6,0.99,0.1
2790,27901,390.2,0.6,0.99,0.1
2791,27911,435.5,0.6,0.99,0.1
2792,27921,424.0,0.6,0.99,0.1
2793,27931,377.4,0.6,0.99,0.1
2794,27941,294.1,0.6,0.99,0.1
2795,27951,386.9,0.6,0.99,0.1
2796,27961,377.4,0.6,0.99,0.1
2797,27971,347.1,0.6,0.99,0.1
2798,27981,382.7,0.6,0.99,0.1
2799,27991,354.2,0.6,0.99,0.1
2800,28001,321.9,0.6,0.99,0.1
2801,28011,406.8,0.6,0.99,0.1
2802,28021,277.4,0.6,0.99,0.1
2803,28031,257.9,0.6,0.99,0.1
2804,28041,446.5,0.6,0.99,0.1
2805,28051,274.1,0.6,0.99,0.1
2806,28061,383.5,0.6,0.99,0.1
2807,28071,288.2,0.6,0.99,0.1
2808,28081,379.6,0.6,0.99,0.1
2809,28091,356.3,0.6,0.99,0.1
2810,28101,365.8,0.6,0.99,0.1
2811,28111,381.0,0.6,0.99,0.1
2812,28121,318.3,0.6,0.99,0.1
2813,28131,394.0,0.6,0.99,0.1
2814,28141,374.0,0.6,0.99,0.1
2815,28151,288.1,0.6,0.99,0.1
2816,28161,406.7,0.6,0.99,0.1
2817,28171,305.9,0.6,0.99,0.1
2818,28181,399.5,0.6,0.99,0.1
2819,28191,357.9,0.6,0.99,0.1
2820,28201,334.4,0.6,0.99,0.1
2821,28211,364.5,0.6,0.99,0.1
2822,28221,372.2,0.6,0.99,0.1
2823,28231,225.6,0.6,0.99,0.1
2824,28241,311.2,0.6,0.99,0.1
2825,28251,283.2,0.6,0.99,0.1
2826,28261,369.1,0.6,0.99,0.1
2827,28271,166.1,0.6,0.99,0.1
2828,28281,343.3,0.6,0.99,0.1
2829,28291,266.5,0.6,0.99,0.1
2830,28301,321.6,0.6,0.99,0.1
2831,28311,395.1,0.6,0.99,0.1
2832,28321,445.3,0.6,0.99,0.1
2833,28331,362.3,0.6,0.99,0.1
2834,28341,408.2,0.6,0.99,0.1
2835,28351,357.8,0.6,0.99,0.1
2836,28361,312.5,0.6,0.99,0.1
2837,28371,363.0,0.6,0.99,0.1
2838,28381,303.7,0.6,0.99,0.1
2839,28391,248.8,0.6,0.99,0.1
2840,28401,387.2,0.6,0.99,0.1
2841,28411,283.7,0.6,0.99,0.1
2842,28421,398.3,0.6,0.99,0.1
2843,28431,382.8,0.6,0.99,0.1
2844,28441,366.3,0.6,0.99,0.1
2845,28451,361.7,0.6,0.99,0.1
2846,28461,341.5,0.6,0.99,0.1
2847,28471,192.1,0.6,0.99,0.1
2848,28481,267.6,0.6,0.99,0.1
2849,28491,290.8,0.6,0.99,0.1
2850,28501,428.2,0.6,0.99,0.1
2851,28511,360.1,0.6,0.99,0.1
2852,28521,433.0,0.6,0.99,0.1
2853,28531,358.1,0.6,0.99,0.1
2854,28541,376.2,0.6,0.99,0.1
2855,28551,334.9,0.6,0.99,0.1
2856,28561,328.1,0.6,0.99,0.1
2857,28571,349.0,0.6,0.99,0.1
2858,28581,213.8,0.6,0.99,0.1
2859,28591,325.4,0.6,0.99,0.1
2860,28601,308.0,0.6,0.99,0.1
2861,28611,320.9,0.6,0.99,0.1
2862,28621,338.6,0.6,0.99,0.1
2863,28631,296.0,0.6,0.99,0.1
2864,28641,273.7,0.6,0.99,0.1
2865,28651,329.7,0.6,0.99,0.1
2866,28661,353.3,0.6,0.99,0.1
2867,28671,370.6,0.6,0.99,0.1
2868,28681,402.1,0.6,0.99,0.1
2869,28691,418.3,0.6,0.99,0.1
2870,28701,384.5,0.6,0.99,0.1
2871,28711,239.1,0.6,0.99,0.1
2872,28721,231.9,0.6,0.99,0.1
2873,28731,354.1,0.6,0.99,0.1
2874,28741,245.3,0.6,0.99,0.1
2875,28751,270.6,0.6,0.99,0.1
2876,28761,373.9,0.6,0.99,0.1
2877,28771,370.8,0.6,0.99,0.1
2878,28781,278.3,0.6,0.99,0.1
2879,28791,249.2,0.6,0.99,0.1
2880,28801,330.2,0.6,0.99,0.1
2881,28811,248.1,0.6,0.99,0.1
2882,28821,274.5,0.6,0.99,0.1
2883,28831,316.1,0.6,0.99,0.1
2884,28841,309.0,0.6,0.99,0.1
2885,28851,190.6,0.6,0.99,0.1
2886,28861,356.5,0.6,0.99,0.1
2887,28871,374.2,0.6,0.99,0.1
2888,28881,239.6,0.6,0.99,0.1
2889,28891,274.5,0.6,0.99,0.1
2890,28901,363.9,0.6,0.99,0.1
2891,28911,268.3,0.6,0.99,0.1
2892,28921,353.5,0.6,0.99,0.1
2893,28931,323.7,0.6,0.99,0.1
2894,28941,372.1,0.6,0.99,0.1
2895,28951,229.0,0.6,0.99,0.1
2896,28961,287.6,0.6,0.99,0.1
2897,28971,409.8,0.6,0.99,0.1
2898,28981,372.2,0.6,0.99,0.1
2899,28991,319.1,0.6,0.99,0.1
2900,29001,304.3,0.6,0.99,0.1
2901,29011,425.9,0.6,0.99,0.1
2902,29021,322.5,0.6,0.99,0.1
2903,29031,321.3,0.6,0.99,0.1
2904,29041,351.3,0.6,0.99,0.1
2905,29051,391.1,0.6,0.99,0.1
2906,29061,412.6,0.6,0.99,0.1
2907,29071,354.5,0.6,0.99,0.1
2908,29081,323.9,0.6,0.99,0.1
2909,29091,353.2,0.6,0.99,0.1
2910,29101,381.9,0.6,0.99,0.1
2911,29111,381.4,0.6,0.99,0.1
2912,29121,398.1,0.6,0.99,0.1
2913,29131,323.8,0.6,0.99,0.1
2914,29141,284.1,0.6,0.99,0.1
2915,29151,243.4,0.6,0.99,0.1
2916,29161,401.8,0.6,0.99,0.1
2917,29171,426.5,0.6,0.99,0.1
2918,29181,311.5,0.6,0.99,0.1
2919,29191,337.1,0.6,0.99,0.1
2920,29201,296.1,0.6,0.99,0.1
2921,29211,235.1,0.6,0.99,0.1
2922,29221,273.7,0.6,0.99,0.1
2923,29231,222.6,0.6,0.99,0.1
2924,29241,398.7,0.6,0.99,0.1
2925,29251,294.3,0.6,0.99,0.1
2926,29261,276.6,0.6,0.99,0.1
2927,29271,290.8,0.6,0.99,0.1
2928,29281,279.8,0.6,0.99,0.1
2929,29291,284.6,0.6,0.99,0.1
2930,29301,290.5,0.6,0.99,0.1
2931,29311,232.7,0.6,0.99,0.1
2932,29321,326.9,0.6,0.99,0.1
2933,29331,279.4,0.6,0.99,0.1
2934,29341,221.7,0.6,0.99,0.1
2935,29351,386.4,0.6,0.99,0.1
2936,29361,266.6,0.6,0.99,0.1
2937,29371,251.8,0.6,0.99,0.1
2938,29381,307.7,0.6,0.99,0.1
2939,29391,374.7,0.6,0.99,0.1
2940,29401,211.5,0.6,0.99,0.1
2941,29411,291.0,0.6,0.99,0.1
2942,29421,224.7,0.6,0.99,0.1
2943,29431,267.1,0.6,0.99,0.1
2944,29441,324.8,0.6,0.99,0.1
2945,29451,322.3,0.6,0.99,0.1
2946,29461,418.6,0.6,0.99,0.1
2947,29471,229.6,0.6,0.99,0.1
2948,29481,214.9,0.6,0.99,0.1
2949,29491,236.8,0.6,0.99,0.1
2950,29501,224.0,0.6,0.99,0.1
2951,29511,247.9,0.6,0.99,0.1
2952,29521,248.0,0.6,0.99,0.1
2953,29531,307.8,0.6,0.99,0.1
2954,29541,226.4,0.6,0.99,0.1
2955,29551,273.4,0.6,0.99,0.1
2956,29561,205.3,0.6,0.99,0.1
2957,29571,200.3,0.6,0.99,0.1
2958,29581,350.2,0.6,0.99,0.1
2959,29591,274.0,0.6,0.99,0.1
2960,29601,403.2,0.6,0.99,0.1
2961,29611,252.5,0.6,0.99,0.1
2962,29621,347.2,0.6,0.99,0.1
2963,29631,337.3,0.6,0.99,0.1
2964,29641,291.8,0.6,0.99,0.1
2965,29651,285.8,0.6,0.99,0.1
2966,29661,277.8,0.6,0.99,0.1
2967,29671,220.9,0.6,0.99,0.1
2968,29681,310.7,0.6,0.99,0.1
2969,29691,369.9,0.6,0.99,0.1
2970,29701,351.1,0.6,0.99,0.1
2971,29711,309.9,0.6,0.99,0.1
2972,29721,352.6,0.6,0.99,0.1
2973,29731,291.0,0.6,0.99,0.1
2974,29741,406.1,0.6,0.99,0.1
2975,29751,382.8,0.6,0.99,0.1
2976,29761,413.3,0.6,0.99,0.1
2977,29771,344.0,0.6,0.99,0.1
2978,29781,410.1,0.6,0.99,0.1
2979,29791,223.3,0.6,0.99,0.1
2980,29801,257.5,0.6,0.99,0.1
2981,29811,328.7,0.6,0.99,0.1
2982,29821,289.8,0.6,0.99,0.1
2983,29831,291.2,0.6,0.99,0.1
2984,29841,231.7,0.6,0.99,0.1
2985,29851,416.0,0.6,0.99,0.1
2986,29861,348.8,0.6,0.99,0.1
2987,29871,350.3,0.6,0.99,0.1
2988,29881,344.5,0.6,0.99,0.1
2989,29891,358.5,0.6,0.99,0.1
2990,29901,323.9,0.6,0.99,0.1
2991,29911,341.9,0.6,0.99,0.1
2992,29921,288.5,0.6,0.99,0.1
2993,29931,313.5,0.6,0.99,0.1
2994,29941,262.6,0.6,0.99,0.1
2995,29951,233.6,0.6,0.99,0.1
2996,29961,336.2,0.6,0.99,0.1
2997,29971,305.2,0.6,0.99,0.1
2998,29981,376.9,0.6,0.99,0.1
2999,29991,317.6,0.6,0.99,0.1
3000,30001,304.8,0.6,0.99,0.1
3001,30011,302.5,0.6,0.99,0.1
3002,30021,190.9,0.6,0.99,0.1
3003,30031,260.1,0.6,0.99,0.1
3004,30041,264.4,0.6,0.99,0.1
3005,30051,392.0,0.6,0.99,0.1
3006,30061,242.0,0.6,0.99,0.1
3007,30071,361.8,0.6,0.99,0.1
3008,30081,341.7,0.6,0.99,0.1
3009,30091,278.8,0.6,0.99,0.1
3010,30101,337.9,0.6,0.99,0.1
3011,30111,380.9,0.6,0.99,0.1
3012,30121,281.6,0.6,0.99,0.1
3013,30131,213.8,0.6,0.99,0.1
3014,30141,288.6,0.6,0.99,0.1
3015,30151,318.1,0.6,0.99,0.1
3016,30161,251.8,0.6,0.99,0.1
3017,30171,279.8,0.6,0.99,0.1
3018,30181,325.9,0.6,0.99,0.1
3019,30191,315.3,0.6,0.99,0.1
3020,30201,250.8,0.6,0.99,0.1
3021,30211,247.0,0.6,0.99,0.1
3022,30221,209.1,0.6,0.99,0.1
3023,30231,340.7,0.6,0.99,0.1
3024,30241,294.8,0.6,0.99,0.1
3025,30251,300.6,0.6,0.99,0.1
3026,30261,293.2,0.6,0.99,0.1
3027,30271,312.8,0.6,0.99,0.1
3028,30281,303.9,0.6,0.99,0.1
3029,30291,292.4,0.6,0.99,0.1
3030,30301,309.4,0.6,0.99,0.1
3031,30311,327.2,0.6,0.99,0.1
3032,30321,348.3,0.6,0.99,0.1
3033,30331,376.6,0.6,0.99,0.1
3034,30341,270.6,0.6,0.99,0.1
3035,30351,311.1,0.6,0.99,0.1
3036,30361,338.1,0.6,0.99,0.1
3037,30371,360.0,0.6,0.99,0.1
3038,30381,288.0,0.6,0.99,0.1
3039,30391,370.5,0.6,0.99,0.1
3040,30401,278.4,0.6,0.99,0.1
3041,30411,323.1,0.6,0.99,0.1
3042,30421,287.4,0.6,0.99,0.1
3043,30431,294.9,0.6,0.99,0.1
3044,30441,375.2,0.6,0.99,0.1
3045,30451,336.3,0.6,0.99,0.1
3046,30461,408.9,0.6,0.99,0.1
3047,30471,325.9,0.6,0.99,0.1
3048,30481,267.2,0.6,0.99,0.1
3049,30491,297.2,0.6,0.99,0.1
3050,30501,389.7,0.6,0.99,0.1
3051,30511,263.4,0.6,0.99,0.1
3052,30521,285.9,0.6,0.99,0.1
3053,30531,275.0,0.6,0.99,0.1
3054,30541,317.4,0.6,0.99,0.1
3055,30551,312.7,0.6,0.99,0.1
3056,30561,249.7,0.6,0.99,0.1
3057,30571,225.7,0.6,0.99,0.1
3058,30581,338.4,0.6,0.99,0.1
3059,30591,305.3,0.6,0.99,0.1
3060,30601,225.5,0.6,0.99,0.1
3061,30611,365.3,0.6,0.99,0.1
3062,30621,277.4,0.6,0.99,0.1
3063,30631,352.0,0.6,0.99,0.1
3064,30641,396.7,0.6,0.99,0.1
3065,30651,373.2,0.6,0.99,0.1
3066,30661,339.5,0.6,0.99,0.1
3067,30671,389.0,0.6,0.99,0.1
3068,30681,349.7,0.6,0.99,0.1
3069,30691,376.5,0.6,0.99,0.1
3070,30701,291.9,0.6,0.99,0.1
3071,30711,288.0,0.6,0.99,0.1
3072,30721,271.0,0.6,0.99,0.1
3073,30731,269.3,0.6,0.99,0.1
3074,30741,293.3,0.6,0.99,0.1
3075,30751,369.8,0.6,0.99,0.1
3076,30761,366.6,0.6,0.99,0.1
3077,30771,387.3,0.6,0.99,0.1
3078,30781,319.9,0.6,0.99,0.1
3079,30791,336.5,0.6,0.99,0.1
3080,30801,352.1,0.6,0.99,0.1
3081,30811,314.3,0.6,0.99,0.1
3082,30821,339.3,0.6,0.99,0.1
3083,30831,345.1,0.6,0.99,0.1
3084,30841,408.9,0.6,0.99,0.1
3085,30851,349.6,0.6,0.99,0.1
3086,30861,387.6,0.6,0.99,0.1
3087,30871,370.8,0.6,0.99,0.1
3088,30881,317.2,0.6,0.99,0.1
3089,30891,369.7,0.6,0.99,0.1
3090,30901,422.0,0.6,0.99,0.1
3091,30911,394.0,0.6,0.99,0.1
3092,30921,359.1,0.6,0.99,0.1
3093,30931,356.6,0.6,0.99,0.1
3094,30941,273.0,0.6,0.99,0.1
3095,30951,229.7,0.6,0.99,0.1
3096,30961,322.0,0.6,0.99,0.1
3097,30971,272.4,0.6,0.99,0.1
3098,30981,283.6,0.6,0.99,0.1
3099,30991,255.2,0.6,0.99,0.1
3100,31001,223.0,0.6,0.99,0.1
3101,31011,285.7,0.6,0.99,0.1
3102,31021,269.1,0.6,0.99,0.1
3103,31031,331.7,0.6,0.99,0.1
3104,31041,249.6,0.6,0.99,0.1
3105,31051,306.3,0.6,0.99,0.1
3106,31061,297.7,0.6,0.99,0.1
3107,31071,291.5,0.6,0.99,0.1
3108,31081,275.8,0.6,0.99,0.1
3109,31091,432.4,0.6,0.99,0.1
3110,31101,344.5,0.6,0.99,0.1
3111,31111,352.7,0.6,0.99,0.1
3112,31121,306.8,0.6,0.99,0.1
3113,31131,255.1,0.6,0.99,0.1
3114,31141,353.5,0.6,0.99,0.1
3115,31151,344.1,0.6,0.99,0.1
3116,31161,326.9,0.6,0.99,0.1
3117,31171,347.0,0.6,0.99,0.1
3118,31181,324.1,0.6,0.99,0.1
3119,31191,303.7,0.6,0.99,0.1
3120,31201,295.5,0.6,0.99,0.1
3121,31211,373.5,0.6,0.99,0.1
3122,31221,288.0,0.6,0.99,0.1
3123,31231,372.3,0.6,0.99,0.1
3124,31241,211.1,0.6,0.99,0.1
3125,31251,320.8,0.6,0.99,0.1
3126,31261,378.8,0.6,0.99,0.1
3127,31271,296.9,0.6,0.99,0.1
3128,31281,283.9,0.6,0.99,0.1
3129,31291,327.1,0.6,0.99,0.1
3130,31301,419.0,0.6,0.99,0.1
3131,31311,280.0,0.6,0.99,0.1
3132,31321,278.0,0.6,0.99,0.1
3133,31331,229.0,0.6,0.99,0.1
3134,31341,244.0,0.6,0.99,0.1
3135,31351,279.1,0.6,0.99,0.1
3136,31361,209.8,0.6,0.99,0.1
3137,31371,315.6,0.6,0.99,0.1
3138,31381,350.9,0.6,0.99,0.1
3139,31391,274.1,0.6,0.99,0.1
3140,31401,280.6,0.6,0.99,0.1
3141,31411,313.9,0.6,0.99,0.1
3142,31421,259.9,0.6,0.99,0.1
3143,31431,216.6,0.6,0.99,0.1
3144,31441,335.1,0.6,0.99,0.1
3145,31451,378.2,0.6,0.99,0.1
3146,31461,261.7,0.6,0.99,0.1
3147,31471,364.3,0.6,0.99,0.1
3148,31481,429.8,0.6,0.99,0.1
3149,31491,324.2,0.6,0.99,0.1
3150,31501,299.2,0.6,0.99,0.1
3151,31511,311.4,0.6,0.99,0.1
3152,31521,402.0,0.6,0.99,0.1
3153,31531,337.7,0.6,0.99,0.1
3154,31541,330.2,0.6,0.99,0.1
3155,31551,350.9,0.6,0.99,0.1
3156,31561,269.2,0.6,0.99,0.1
3157,31571,173.1,0.6,0.99,0.1
3158,31581,342.8,0.6,0.99,0.1
3159,31591,300.4,0.6,0.99,0.1
3160,31601,349.4,0.6,0.99,0.1
3161,31611,381.7,0.6,0.99,0.1
3162,31621,311.2,0.6,0.99,0.1
3163,31631,297.5,0.6,0.99,0.1
3164,31641,368.6,0.6,0.99,0.1
3165,31651,305.2,0.6,0.99,0.1
3166,31661,449.8,0.6,0.99,0.1
3167,31671,345.2,0.6,0.99,0.1
3168,31681,406.4,0.6,0.99,0.1
3169,31691,458.7,0.6,0.99,0.1
3170,31701,420.6,0.6,0.99,0.1
3171,31711,258.6,0.6,0.99,0.1
3172,31721,401.7,0.6,0.99,0.1
3173,31731,414.6,0.6,0.99,0.1
3174,31741,476.1,0.6,0.99,0.1
3175,31751,439.2,0.6,0.99,0.1
3176,31761,413.9,0.6,0.99,0.1
3177,31771,434.2,0.6,0.99,0.1
3178,31781,421.8,0.6,0.99,0.1
3179,31791,304.7,0.6,0.99,0.1
3180,31801,472.9,0.6,0.99,0.1
3181,31811,359.2,0.6,0.99,0.1
3182,31821,454.8,0.6,0.99,0.1
3183,31831,297.4,0.6,0.99,0.1
3184,31841,410.1,0.6,0.99,0.1
3185,31851,322.8,0.6,0.99,0.1
3186,31861,396.5,0.6,0.99,0.1
3187,31871,347.9,0.6,0.99,0.1
3188,31881,426.8,0.6,0.99,0.1
3189,31891,340.7,0.6,0.99,0.1
3190,31901,337.7,0.6,0.99,0.1
3191,31911,237.7,0.6,0.99,0.1
3192,31921,254.1,0.6,0.99,0.1
3193,31931,363.4,0.6,0.99,0.1
3194,31941,372.3,0.6,0.99,0.1
3195,31951,457.5,0.6,0.99,0.1
3196,31961,353.8,0.6,0.99,0.1
3197,31971,261.9,0.6,0.99,0.1
3198,31981,389.2,0.6,0.99,0.1
3199,31991,397.1,0.6,0.99,0.1
3200,32001,302.2,0.6,0.99,0.1
3201,32011,332.8,0.6,0.99,0.1
3202,32021,219.5,0.6,0.99,0.1
3203,32031,393.9,0.6,0.99,0.1
3204,32041,302.6,0.6,0.99,0.1
3205,32051,293.7,0.6,0.99,0.1
3206,32061,322.5,0.6,0.99,0.1
3207,32071,268.4,0.6,0.99,0.1
3208,32081,220.8,0.6,0.99,0.1
3209,32091,308.0,0.6,0.99,0.1
3210,32101,317.8,0.6,0.99,0.1
3211,32111,425.2,0.6,0.99,0.1
3212,32121,379.5,0.6,0.99,0.1
3213,32131,307.4,0.6,0.99,0.1
3214,32141,344.3,0.6,0.99,0.1
3215,32151,297.6,0.6,0.99,0.1
3216,32161,274.5,0.6,0.99,0.1
3217,32171,307.7,0.6,0.99,0.1
3218,32181,295.9,0.6,0.99,0.1
3219,32191,336.9,0.6,0.99,0.1
3220,32201,348.6,0.6,0.99,0.1
3221,32211,258.7,0.6,0.99,0.1
3222,32221,326.3,0.6,0.99,0.1
3223,32231,321.4,0.6,0.99,0.1
3224,32241,327.1,0.6,0.99,0.1
3225,32251,338.2,0.6,0.99,0.1
3226,32261,363.5,0.6,0.99,0.1
3227,32271,404.8,0.6,0.99,0.1
3228,32281,445.8,0.6,0.99,0.1
3229,32291,338.4,0.6,0.99,0.1
3230,32301,291.9,0.6,0.99,0.1
3231,32311,316.0,0.6,0.99,0.1
3232,32321,275.5,0.6,0.99,0.1
3233,32331,465.4,0.6,0.99,0.1
3234,32341,352.2,0.6,0.99,0.1
3235,32351,312.9,0.6,0.99,0.1
3236,32361,218.8,0.6,0.99,0.1
3237,32371,361.5,0.6,0.99,0.1
3238,32381,330.5,0.6,0.99,0.1
3239,32391,429.3,0.6,0.99,0.1
3240,32401,357.5,0.6,0.99,0.1
3241,32411,339.1,0.6,0.99,0.1
3242,32421,303.3,0.6,0.99,0.1
3243,32431,386.2,0.6,0.99,0.1
3244,32441,389.5,0.6,0.99,0.1
3245,32451,255.4,0.6,0.99,0.1
3246,32461,342.9,0.6,0.99,0.1
3247,32471,392.8,0.6,0.99,0.1
3248,32481,389.6,0.6,0.99,0.1
3249,32491,404.8,0.6,0.99,0.1
3250,32501,338.6,0.6,0.99,0.1
3251,32511,351.6,0.6,0.99,0.1
3252,32521,341.5,0.6,0.99,0.1
3253,32531,366.0,0.6,0.99,0.1
3254,32541,318.6,0.6,0.99,0.1
3255,32551,367.0,0.6,0.99,0.1
3256,32561,331.9,0.6,0.99,0.1
3257,32571,386.2,0.6,0.99,0.1
3258,32581,274.2,0.6,0.99,0.1
3259,32591,346.9,0.6,0.99,0.1
3260,32601,427.3,0.6,0.99,0.1
3261,32611,331.0,0.6,0.99,0.1
3262,32621,300.9,0.6,0.99,0.1
3263,32631,367.3,0.6,0.99,0.1
3264,32641,446.7,0.6,0.99,0.1
3265,32651,385.9,0.6,0.99,0.1
3266,32661,317.5,0.6,0.99,0.1
3267,32671,341.2,0.6,0.99,0.1
3268,32681,297.1,0.6,0.99,0.1
3269,32691,413.3,0.6,0.99,0.1
3270,32701,280.1,0.6,0.99,0.1
3271,32711,355.8,0.6,0.99,0.1
3272,32721,429.4,0.6,0.99,0.1
3273,32731,365.5,0.6,0.99,0.1
3274,32741,402.1,0.6,0.99,0.1
3275,32751,370.0,0.6,0.99,0.1
3276,32761,416.5,0.6,0.99,0.1
3277,32771,416.6,0.6,0.99,0.1
3278,32781,401.1,0.6,0.99,0.1
3279,32791,357.9,0.6,0.99,0.1
3280,32801,400.6,0.6,0.99,0.1
3281,32811,267.2,0.6,0.99,0.1
3282,32821,331.1,0.6,0.99,0.1
3283,32831,378.7,0.6,0.99,0.1
3284,32841,289.1,0.6,0.99,0.1
3285,32851,368.5,0.6,0.99,0.1
3286,32861,384.8,0.6,0.99,0.1
3287,32871,347.7,0.6,0.99,0.1
3288,32881,334.6,0.6,0.99,0.1
3289,32891,385.9,0.6,0.99,0.1
3290,32901,406.4,0.6,0.99,0.1
3291,32911,344.2,0.6,0.99,0.1
3292,32921,416.7,0.6,0.99,0.1
3293,32931,361.3,0.6,0.99,0.1
3294,32941,211.1,0.6,0.99,0.1
3295,32951,416.1,0.6,0.99,0.1
3296,32961,342.2,0.6,0.99,0.1
3297,32971,385.5,0.6,0.99,0.1
3298,32981,369.6,0.6,0.99,0.1
3299,32991,281.9,0.6,0.99,0.1
3300,33001,395.8,0.6,0.99,0.1
3301,33011,327.8,0.6,0.99,0.1
3302,33021,409.5,0.6,0.99,0.1
3303,33031,354.3,0.6,0.99,0.1
3304,33041,403.9,0.6,0.99,0.1
3305,33051,347.5,0.6,0.99,0.1
3306,33061,432.7,0.6,0.99,0.1
3307,33071,380.9,0.6,0.99,0.1
3308,33081,258.6,0.6,0.99,0.1
3309,33091,254.0,0.6,0.99,0.1
3310,33101,268.5,0.6,0.99,0.1
3311,33111,338.2,0.6,0.99,0.1
3312,33121,257.5,0.6,0.99,0.1
3313,33131,352.0,0.6,0.99,0.1
3314,33141,274.0,0.6,0.99,0.1
3315,33151,335.4,0.6,0.99,0.1
3316,33161,349.7,0.6,0.99,0.1
3317,33171,310.6,0.6,0.99,0.1
3318,33181,297.3,0.6,0.99,0.1
3319,33191,338.6,0.6,0.99,0.1
3320,33201,301.7,0.6,0.99,0.1
3321,33211,343.6,0.6,0.99,0.1
3322,33221,245.8,0.6,0.99,0.1
3323,33231,190.4,0.6,0.99,0.1
3324,33241,369.6,0.6,0.99,0.1
3325,33251,213.2,0.6,0.99,0.1
3326,33261,266.3,0.6,0.99,0.1
3327,33271,320.3,0.6,0.99,0.1
3328,33281,244.1,0.6,0.99,0.1
3329,33291,235.3,0.6,0.99,0.1
3330,33301,232.4,0.6,0.99,0.1
3331,33311,254.7,0.6,0.99,0.1
3332,33321,257.2,0.6,0.99,0.1
3333,33331,368.0,0.6,0.99,0.1
3334,33341,397.1,0.6,0.99,0.1
3335,33351,354.1,0.6,0.99,0.1
3336,33361,343.6,0.6,0.99,0.1
3337,33371,309.6,0.6,0.99,0.1
3338,33381,311.6,0.6,0.99,0.1
3339,33391,383.9,0.6,0.99,0.1
3340,33401,378.8,0.6,0.99,0.1
3341,33411,308.8,0.6,0.99,0.1
3342,33421,371.5,0.6,0.99,0.1
3343,33431,310.4,0.6,0.99,0.1
3344,33441,346.9,0.6,0.99,0.1
3345,33451,374.5,0.6,0.99,0.1
3346,33461,358.7,0.6,0.99,0.1
3347,33471,229.8,0.6,0.99,0.1
3348,33481,324.1,0.6,0.99,0.1
3349,33491,341.1,0.6,0.99,0.1
3350,33501,282.2,0.6,0.99,0.1
3351,33511,326.1,0.6,0.99,0.1
3352,33521,267.0,0.6,0.99,0.1
3353,33531,389.5,0.6,0.99,0.1
3354,33541,246.1,0.6,0.99,0.1
3355,33551,372.6,0.6,0.99,0.1
3356,33561,395.0,0.6,0.99,0.1
3357,33571,364.9,0.6,0.99,0.1
3358,33581,345.5,0.6,0.99,0.1
3359,33591,317.5,0.6,0.99,0.1
3360,33601,218.1,0.6,0.99,0.1
3361,33611,418.8,0.6,0.99,0.1
3362,33621,384.9,0.6,0.99,0.1
3363,33631,373.3,0.6,0.99,0.1
3364,33641,180.4,0.6,0.99,0.1
3365,33651,353.4,0.6,0.99,0.1
3366,33661,253.0,0.6,0.99,0.1
3367,33671,339.5,0.6,0.99,0.1
3368,33681,234.5,0.6,0.99,0.1
3369,33691,334.2,0.6,0.99,0.1
3370,33701,321.9,0.6,0.99,0.1
3371,33711,322.7,0.6,0.99,0.1
3372,33721,334.9,0.6,0.99,0.1
3373,33731,399.2,0.6,0.99,0.1
3374,33741,391.5,0.6,0.99,0.1
3375,33751,298.7,0.6,0.99,0.1
3376,33761,312.0,0.6,0.99,0.1
3377,33771,400.8,0.6,0.99,0.1
3378,33781,307.2,0.6,0.99,0.1
3379,33791,351.3,0.6,0.99,0.1
3380,33801,318.1,0.6,0.99,0.1
3381,33811,270.9,0.6,0.99,0.1
3382,33821,372.3,0.6,0.99,0.1
3383,33831,314.9,0.6,0.99,0.1
3384,33841,380.1,0.6,0.99,0.1
3385,33851,375.2,0.6,0.99,0.1
3386,33861,426.9,0.6,0.99,0.1
3387,33871,367.0,0.6,0.99,0.1
3388,33881,393.0,0.6,0.99,0.1
3389,33891,360.4,0.6,0.99,0.1
3390,33901,276.6,0.6,0.99,0.1
3391,33911,255.0,0.6,0.99,0.1
3392,33921,327.2,0.6,0.99,0.1
3393,33931,342.5,0.6,0.99,0.1
3394,33941,296.6,0.6,0.99,0.1
3395,33951,316.7,0.6,0.99,0.1
3396,33961,337.0,0.6,0.99,0.1
3397,33971,235.0,0.6,0.99,0.1
3398,33981,309.5,0.6,0.99,0.1
3399,33991,239.3,0.6,0.99,0.1
3400,34001,277.5,0.6,0.99,0.1
3401,34011,368.7,0.6,0.99,0.1
3402,34021,255.0,0.6,0.99,0.1
3403,34031,351.8,0.6,0.99,0.1
3404,34041,306.3,0.6,0.99,0.1
3405,34051,364.1,0.6,0.99,0.1
3406,34061,364.8,0.6,0.99,0.1
3407,34071,348.3,0.6,0.99,0.1
3408,34081,360.5,0.6,0.99,0.1
3409,34091,402.2,0.6,0.99,0.1
3410,34101,391.3,0.6,0.99,0.1
3411,34111,335.4,0.6,0.99,0.1
3412,34121,202.8,0.6,0.99,0.1
3413,34131,346.7,0.6,0.99,0.1
3414,34141,235.5,0.6,0.99,0.1
3415,34151,290.8,0.6,0.99,0.1
3416,34161,330.4,0.6,0.99,0.1
3417,34171,363.3,0.6,0.99,0.1
3418,34181,347.0,0.6,0.99,0.1
3419,34191,235.1,0.6,0.99,0.1
3420,34201,357.9,0.6,0.99,0.1
3421,34211,231.6,0.6,0.99,0.1
